,PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
10,139.0,2022-01-22,13:19:29.77,3.0,1.0,"Williams, Joe",1000115635.0,Right,POM_COL1,"Bedrosian, David",1000115604.0,Left,POM_COL1,Undefined,5.0,Top,0.0,0.0,0.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,88.40133,-2.335942,-1.564108,2124.416915,221.061312,1:15,5.60313,2.25149,5.65141,-19.58308,16.44336,13.33969,1.79052,1.90396,81.08558,-6.004308,0.819863,0.431998,,,,,,,,,,,,-7.16705,9.31473,-2.12742,50.0,5.39267,2.92363,-128.28119,-5.85788,-11.97675,25.83012,-16.60834,POM_COL1,POM_COL1,PomonaPitzer,TeamExclusive,Team,20220122-PomonaPitzer-Private-1,fc778650-7bc8-11ec-a125-75b61e234a41,87.25137,,,7.31575,,,,,,,2e15b794-d8c2-438f-916f-eb6154680048,2022-01-22,21:19:29.77,2022-01-22T13:19:29.7726606-08:00,2022-01-22T21:19:29.7726606Z,,v3,pom_pitprac,pom_pitprac,,"Nishimura, Matthew",1000115650.0,Right,POM_COL1,956a1163-334d-4c47-84e2-f436843794af,54.84643,-129.25336,12.91506,5.60138,-5.23279,-8.30417,-2.24594,3.3744,-5.98838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
11,140.0,2022-01-22,13:19:47.12,3.0,2.0,"Williams, Joe",1000115635.0,Right,POM_COL1,"Bedrosian, David",1000115604.0,Left,POM_COL1,Undefined,5.0,Top,0.0,1.0,0.0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,87.60455,-0.200096,-2.076826,2165.957352,224.874693,1:30,5.15597,2.6662,5.85182,-19.62505,16.97095,15.69867,3.3345,2.04384,79.65363,-3.924183,0.736994,0.4354,,,,,,,,,,,,-8.56678,9.07229,-2.50636,50.0,5.12825,3.94064,-127.14493,-1.02652,-13.9684,27.02469,-17.38142,POM_COL1,POM_COL1,PomonaPitzer,TeamExclusive,Team,20220122-PomonaPitzer-Private-1,06cf13c0-7bc9-11ec-a125-75b61e234a41,86.56972,,,7.95092,,,,,,,2e15b794-d8c2-438f-916f-eb6154680048,2022-01-22,21:19:47.12,2022-01-22T13:19:47.1295630-08:00,2022-01-22T21:19:47.1295630Z,,v3,pom_pitprac,pom_pitprac,,"Nishimura, Matthew",1000115650.0,Right,POM_COL1,f36e27f4-d3c3-4e46-812a-bbdc9e50bcc9,54.64498,-128.12842,13.51235,5.1541,-0.39397,-8.69071,-2.65901,4.44898,-6.9842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,141.0,2022-01-22,13:20:04.89,3.0,3.0,"Williams, Joe",1000115635.0,Right,POM_COL1,"Bedrosian, David",1000115604.0,Left,POM_COL1,Undefined,5.0,Top,0.0,2.0,0.0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,86.91213,-0.128377,-0.555695,1978.345615,225.044604,1:30,5.40823,2.11608,5.62117,-21.5223,16.08103,14.83729,3.4949,2.83393,78.84639,-4.184938,2.093863,0.441351,,,,,,,,,,,,-7.60705,8.54304,-2.07805,50.0,5.38367,0.5705,-126.10696,-0.958,-12.16112,27.38167,-18.51661,POM_COL1,POM_COL1,PomonaPitzer,TeamExclusive,Team,20220122-PomonaPitzer-Private-1,11702d50-7bc9-11ec-a125-75b61e234a41,85.40232,,,8.06574,,,,,,,2e15b794-d8c2-438f-916f-eb6154680048,2022-01-22,21:20:04.89,2022-01-22T13:20:04.8953486-08:00,2022-01-22T21:20:04.8953486Z,,v3,pom_pitprac,pom_pitprac,,"Nishimura, Matthew",1000115650.0,Right,POM_COL1,e2ac10fb-fce9-4b04-a65b-acaefac7a4ac,54.87424,-127.1609,13.69083,5.40683,-0.24528,-9.25831,-2.10902,1.03859,-6.08056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,142.0,2022-01-22,13:20:23.87,3.0,4.0,"Williams, Joe",1000115635.0,Right,POM_COL1,"Bedrosian, David",1000115604.0,Left,POM_COL1,Undefined,5.0,Top,0.0,3.0,0.0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,87.92216,-1.908804,-1.852882,2111.559072,223.417023,1:30,5.70681,1.95409,5.58646,-19.20324,17.68147,15.52044,2.32249,1.51662,79.75826,-5.537409,0.916537,0.437114,,,,,,,,,,,,-8.35032,9.8776,-1.80502,50.0,5.5305,3.43396,-127.43881,-4.84162,-13.62351,28.12779,-16.05878,POM_COL1,POM_COL1,PomonaPitzer,TeamExclusive,Team,20220122-PomonaPitzer-Private-1,1cca0f90-7bc9-11ec-a125-75b61e234a41,86.23029,,,8.1639,,,,,,,2e15b794-d8c2-438f-916f-eb6154680048,2022-01-22,21:20:23.87,2022-01-22T13:20:23.8766734-08:00,2022-01-22T21:20:23.8766734Z,,v3,pom_pitprac,pom_pitprac,,"Nishimura, Matthew",1000115650.0,Right,POM_COL1,099f7727-1cc6-4498-9a3c-e7617c309088,54.90952,-128.51785,14.0639,5.70442,-4.22557,-8.02939,-1.94678,3.95658,-6.81175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
14,143.0,2022-01-22,13:20:44.18,3.0,5.0,"Williams, Joe",1000115635.0,Right,POM_COL1,"Bedrosian, David",1000115604.0,Left,POM_COL1,Undefined,5.0,Top,0.0,3.0,1.0,Fastball,Sinker,BallCalled,Walk,Undefined,Undefined,0.0,0.0,,87.33968,-2.360401,-3.162044,2105.821312,227.841311,1:30,5.22162,2.50034,5.9336,-21.04092,15.71776,16.01454,1.27378,0.89832,79.71943,-6.32348,-0.289001,0.436366,,,,,,,,,,,,-9.11611,9.09878,-2.25679,50.0,5.021,6.33588,-126.60788,-5.86287,-14.75904,26.46677,-17.44309,POM_COL1,POM_COL1,PomonaPitzer,TeamExclusive,Team,20220122-PomonaPitzer-Private-1,28d23330-7bc9-11ec-a125-75b61e234a41,86.37798,,,7.62025,,,,,,,2e15b794-d8c2-438f-916f-eb6154680048,2022-01-22,21:20:44.18,2022-01-22T13:20:44.1843854-08:00,2022-01-22T21:20:44.1843854Z,,v3,pom_pitprac,pom_pitprac,,"Nishimura, Matthew",1000115650.0,Right,POM_COL1,a880d8dd-c9e1-40f7-a3e7-fe5a4c7f7fde,54.56483,-127.55857,13.23338,5.22034,-5.23632,-8.72155,-2.49389,6.86603,-7.37952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,233.0,2022-01-22,14:08:00.27,3.0,1.0,"Williams, Joe",1000115635.0,Right,POM_COL1,"Bedrosian, David",1000115604.0,Left,POM_COL1,Undefined,7.0,Top,1.0,0.0,0.0,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0.0,0.0,,86.72957,-0.805679,-4.431911,2168.906233,236.65298,2:00,5.13007,2.6961,5.97283,-24.87159,12.16115,16.7369,2.30824,-0.02603,79.51262,-5.454823,-1.434381,0.43799,,,,,,,,,,,,-9.76564,6.80819,-2.35398,50.0,5.05225,9.06569,-125.7273,-2.5561,-15.69919,24.45606,-21.22919,POM_COL1,POM_COL1,PomonaPitzer,TeamExclusive,Team,20220122-PomonaPitzer-Private-1,c3472870-7bcf-11ec-a125-75b61e234a41,86.05778,,,7.21695,,,,,,,2e15b794-d8c2-438f-916f-eb6154680048,2022-01-22,22:08:00.27,2022-01-22T14:08:00.2791054-08:00,2022-01-22T22:08:00.2791054Z,,v3,pom_pitprac,pom_pitprac,,"Nishimura, Matthew",1000115650.0,Right,POM_COL1,ae29bbcb-a935-4a64-bf8a-b8ea959e947b,54.52648,-126.60472,12.22803,5.1303,-1.79446,-10.6146,-2.68934,9.62893,-7.84959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
16,234.0,2022-01-22,14:08:32.11,3.0,2.0,"Williams, Joe",1000115635.0,Right,POM_COL1,"Bedrosian, David",1000115604.0,Left,POM_COL1,Undefined,7.0,Top,1.0,0.0,1.0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,79.05735,1.616644,-2.712699,2000.09243,237.621236,2:00,5.51239,2.45787,5.6688,-32.84281,12.57461,17.43773,4.28489,1.37989,71.72445,-4.509289,0.399088,0.485046,,,,,,,,,,,,-9.52489,6.36634,-2.2393,50.0,5.62868,4.72807,-114.5698,2.23032,-12.59234,22.22661,-23.75744,POM_COL1,POM_COL1,PomonaPitzer,TeamExclusive,Team,20220122-PomonaPitzer-Private-1,d6467070-7bcf-11ec-a125-75b61e234a41,77.70906,,,7.3329,,,,,,,2e15b794-d8c2-438f-916f-eb6154680048,2022-01-22,22:08:32.11,2022-01-22T14:08:32.1165966-08:00,2022-01-22T22:08:32.1165966Z,,v3,pom_pitprac,pom_pitprac,,"Nishimura, Matthew",1000115650.0,Right,POM_COL1,39268519-27ac-4d09-ae5b-09f5756127fd,54.82663,-115.50238,11.11331,5.51419,3.22712,-11.87872,-2.44876,5.25642,-6.29617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
17,235.0,2022-01-22,14:08:52.85,3.0,3.0,"Williams, Joe",1000115635.0,Right,POM_COL1,"Bedrosian, David",1000115604.0,Left,POM_COL1,Undefined,7.0,Top,1.0,1.0,1.0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,86.42778,-1.812899,-4.628144,2219.252791,233.425776,1:45,5.29942,2.1825,5.72282,-27.43411,10.27839,12.27343,1.31857,-1.11489,79.4159,-6.883594,-2.440904,0.441992,,,,,,,,,,,,-7.48945,6.06929,-1.80302,50.0,5.13057,9.62405,-125.15055,-4.89205,-11.92908,24.24746,-22.50702,POM_COL1,POM_COL1,PomonaPitzer,TeamExclusive,Team,20220122-PomonaPitzer-Private-1,e29a4310-7bcf-11ec-a125-75b61e234a41,85.27859,,,7.01188,,,,,,,2e15b794-d8c2-438f-916f-eb6154680048,2022-01-22,22:08:52.85,2022-01-22T14:08:52.8556174-08:00,2022-01-22T22:08:52.8556174Z,,v3,pom_pitprac,pom_pitprac,,"Nishimura, Matthew",1000115650.0,Right,POM_COL1,04d935f7-097a-4684-9208-2f716f9bcee9,54.77633,-126.07255,12.12373,5.30032,-4.03623,-11.25351,-2.1776,10.07765,-5.96454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,236.0,2022-01-22,14:09:23.68,3.0,4.0,"Williams, Joe",1000115635.0,Right,POM_COL1,"Bedrosian, David",1000115604.0,Left,POM_COL1,Undefined,7.0,Top,1.0,2.0,1.0,Fastball,Changeup,FoulBall,Undefined,Undefined,Undefined,0.0,0.0,,85.65223,-0.895237,-2.642188,2071.925001,221.705383,1:30,5.58563,2.21961,5.89406,-23.17513,14.84158,12.17103,2.82224,0.77901,78.48583,-5.243285,-0.459772,0.443771,,,,,,,,,,,,-6.95162,8.20406,-2.01379,50.0,5.50015,5.24699,-124.34641,-2.65505,-10.91145,24.34629,-19.29674,POM_COL1,POM_COL1,PomonaPitzer,TeamExclusive,Team,20220122-PomonaPitzer-Private-1,f4fb2830-7bcf-11ec-a125-75b61e234a41,84.93675,,,7.1664,,,,,,,2e15b794-d8c2-438f-916f-eb6154680048,2022-01-22,22:09:23.68,2022-01-22T14:09:23.6884622-08:00,2022-01-22T22:09:23.6884622Z,,v3,pom_pitprac,pom_pitprac,,"Nishimura, Matthew",1000115650.0,Right,POM_COL1,1de0dcc1-2676-442a-a0a1-fc220b7fdd31,54.6044,-125.24468,12.17314,5.58498,-1.94308,-9.64837,-2.21481,5.64958,-5.45573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,237.0,2022-01-22,14:09:46.26,3.0,5.0,"Williams, Joe",1000115635.0,Right,POM_COL1,"Bedrosian, David",1000115604.0,Left,POM_COL1,Undefined,7.0,Top,1.0,2.0,2.0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,71.5203,0.521301,-0.835885,2616.292602,68.095515,8:15,5.89502,1.94488,5.27291,-63.89,-6.17,-21.11678,1.06057,-0.60003,64.33184,-11.100132,-4.592746,0.546807,,,,,,,,,,,,10.19682,-2.57453,-1.85256,50.0,5.89643,2.30199,-103.51452,-1.09737,10.67384,22.94828,-34.869,POM_COL1,POM_COL1,PomonaPitzer,TeamExclusive,Team,20220122-PomonaPitzer-Private-1,02804ee0-7bd0-11ec-a125-75b61e234a41,68.93183,,,7.18846,,,,,,,2e15b794-d8c2-438f-916f-eb6154680048,2022-01-22,22:09:46.26,2022-01-22T14:09:46.2678670-08:00,2022-01-22T22:09:46.2678670Z,,v3,pom_pitprac,pom_pitprac,,"Nishimura, Matthew",1000115650.0,Right,POM_COL1,fe520e4e-2ee4-414f-93ee-087a113a3f82,55.2245,-104.66634,11.47414,5.90759,0.65278,-17.4345,-1.95466,1.76625,5.33692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
20,349.0,2022-02-26,14:19:00.25,5.0,3.0,"Rohen, Nicholas",1000121376.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,9.0,Bottom,1.0,2.0,0.0,Fastball,Changeup,InPlay,Undefined,FlyBall,HomeRun,0.0,3.0,,82.17164,-1.173047,-1.93581,2235.54036,230.328714,1:45,5.40782,0.53513,5.52528,-25.15541,17.26387,19.00359,2.2141,0.30833,74.41139,-5.893146,1.451648,0.468763,100.95397,28.415353,0.067938,,109.93563,59.29779,-3.76182,380.92502,,-7.357911,5.271087,-10.25646,9.52564,-0.3801,50.0,5.28943,3.2575,-119.12736,-3.21285,-14.5642,25.41455,-18.64763,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,19627c80-9752-11ec-a966-b1784989f2b6,80.40839,89.87787,,7.76025,,,,1.95253,2.45532,-0.29285,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,22:19:00.25,2022-02-26T14:19:00.2580000-08:00,2022-02-26T22:19:00.2580000Z,FlyBall,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,19a167a1-9bac-4d81-8528-0489b4d6f4e3,54.97278,-120.18356,12.70728,5.40684,-2.43787,-9.32382,-0.52806,3.86278,-7.2821,166.908095,1.95649,130.14919,-29.79063,7.78865,-1.53483,0.22413,-0.0241,0.00192,-9e-05,2.45407,70.47759,-13.42991,-1.38206,0.86016,-0.28324,0.05957,-0.00693,0.00033,-0.29225,0.14311,-4.41218,1.04307,-0.18283,0.02316,-0.00231,0.00021,-1e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
21,47.0,2022-02-26,11:26:00.19,3.0,2.0,"Kundig, Cameron",1000121400.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,2.0,Bottom,0.0,1.0,0.0,Sinker,Changeup,InPlay,Undefined,FlyBall,Sacrifice,1.0,1.0,,79.27126,-0.152103,-2.732179,1732.791837,238.799842,2:00,6.02672,2.0017,5.84043,-34.37525,10.41827,14.73997,3.02059,0.68888,72.27854,-6.545571,-0.090829,0.481703,88.74915,41.879215,-25.644969,5218.337675,93.24256,94.39282,-58.35939,,,,,-8.3617,5.80071,-1.78791,50.0,5.99417,4.93487,-115.00766,-1.34675,-11.13744,22.42801,-24.44774,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,ee3bcfb0-9739-11ec-a966-b1784989f2b6,78.24837,115.02706,,6.99273,,,,1.33516,3.75669,-0.68374,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,19:26:00.19,2022-02-26T11:26:00.1942394-08:00,2022-02-26T19:26:00.1942394Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,8eaccd07-54fc-4859-913c-fbe811b8f962,54.65802,-115.91248,11.214,6.0286,-0.36045,-12.22387,-1.99606,5.38419,-5.56872,,1.33516,87.36883,-24.40148,6.81841,-1.58299,0.32832,-0.05706,0.00683,-0.0004,3.75669,86.89246,-17.86137,0.14535,0.352,-0.15328,0.03847,-0.00596,0.00046,-0.68374,-41.94421,2.65924,-0.67503,0.142,-0.02648,0.00412,-0.00043,2e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
22,46.0,2022-02-26,11:25:37.83,3.0,1.0,"Kundig, Cameron",1000121400.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,2.0,Bottom,0.0,0.0,0.0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,80.48802,-0.535234,-4.726398,1729.770015,249.139987,2:15,6.10811,1.92342,5.95075,-37.34659,5.76319,11.62654,2.49778,-1.50116,74.03063,-7.425532,-2.645631,0.472563,,,,,,,,,,,,-7.22343,3.52177,-1.5532,50.0,6.04449,9.20198,-116.61689,-2.25977,-9.98125,21.22941,-27.30767,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,e0e55a20-9739-11ec-a966-b1784989f2b6,79.76181,,,6.45739,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,19:25:37.83,2022-02-26T11:25:37.8309498-08:00,2022-02-26T19:25:37.8309498Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,871498a6-be80-42ac-bcc9-2a68083f0dbc,54.54812,-117.44193,10.61471,6.11169,-1.19851,-13.65384,-1.91836,9.58988,-4.99063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
23,117.0,2022-02-26,12:06:06.21,4.0,1.0,"Kundig, Cameron",1000121400.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,4.0,Bottom,2.0,0.0,0.0,ChangeUp,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,74.76573,-0.594615,-2.577175,1268.519296,259.049992,2:45,6.21074,1.91971,5.29262,-46.50113,5.45642,18.37009,1.77676,1.02912,67.8245,-9.104097,0.687115,0.518795,,,,,,,,,,,,-10.00733,3.49012,-1.69892,50.0,6.12308,4.16304,-108.26427,-2.6199,-11.68686,21.73303,-28.0982,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,8858fd70-973f-11ec-a966-b1784989f2b6,72.65383,,,6.94123,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,20:06:06.21,2022-02-26T12:06:06.2115706-08:00,2022-02-26T20:06:06.2115706Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,64f02d74-3b50-4f71-9a06-6e09e1a5f755,55.20432,-109.304,10.86652,6.21626,-1.27566,-14.0491,-1.91146,4.72215,-5.84343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,118.0,2022-02-26,12:06:27.29,4.0,2.0,"Kundig, Cameron",1000121400.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,4.0,Bottom,2.0,0.0,1.0,ChangeUp,Changeup,FoulBall,Undefined,Undefined,Undefined,0.0,0.0,,74.90783,0.558913,-2.327715,1280.440764,258.207958,2:30,6.11912,2.01419,5.17357,-45.92869,5.71524,18.8384,2.81813,1.39244,68.17303,-7.836797,1.009983,0.517227,,,,,,,,,,,,-10.13536,3.17173,-1.81262,50.0,6.13633,3.68626,-108.55897,-0.43731,-11.97774,20.72631,-28.42579,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,94ed0d60-973f-11ec-a966-b1784989f2b6,72.87411,,,6.73479,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,20:06:27.29,2022-02-26T12:06:27.2963450-08:00,2022-02-26T20:06:27.2963450Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,ff60da66-066f-442d-b826-81fc0137a2d8,55.32515,-109.57094,10.36316,6.1238,0.95059,-14.21289,-2.00689,4.27107,-5.98887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
25,119.0,2022-02-26,12:06:53.08,4.0,3.0,"Kundig, Cameron",1000121400.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,4.0,Bottom,2.0,0.0,2.0,Sinker,Changeup,BallCalled,Undefined,Undefined,Undefined,0.0,0.0,,82.52219,-1.892331,-3.463942,1732.222283,257.162885,2:30,6.02736,1.95025,5.6543,-37.05797,4.73922,14.57383,1.17049,-0.06976,75.38254,-8.695413,-0.859975,0.465313,,,,,,,,,,,,-8.42126,3.40051,-1.66593,50.0,5.84339,6.64616,-119.5285,-5.20346,-12.09814,24.54034,-27.28884,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,a455e830-973f-11ec-a966-b1784989f2b6,81.00451,,,7.13965,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,20:06:53.08,2022-02-26T12:06:53.0873722-08:00,2022-02-26T20:06:53.0873722Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,877debcc-5f8c-4f0f-a06e-a18377318014,54.84388,-120.51889,12.27017,6.03117,-4.10215,-13.64442,-1.944,7.13441,-6.04907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
26,120.0,2022-02-26,12:07:14.98,4.0,4.0,"Kundig, Cameron",1000121400.0,Right,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,4.0,Bottom,2.0,1.0,2.0,ChangeUp,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0.0,0.0,,76.23032,-1.02613,-2.829287,1187.451027,231.659547,1:45,6.15611,2.11249,5.10312,-37.53982,12.34261,13.46276,2.05964,0.56634,69.61533,-7.899812,-0.448863,0.508329,,,,,,,,,,,,-7.50115,6.9437,-1.85642,50.0,6.03035,4.91758,-110.40139,-3.20483,-9.21219,20.56242,-23.64644,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,b163bc00-973f-11ec-a966-b1784989f2b6,74.14962,,,6.61499,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,20:07:14.98,2022-02-26T12:07:14.9832058-08:00,2022-02-26T20:07:14.9832058Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,d442e666-494c-4620-a8bd-18d0a816a89b,55.39332,-111.40137,10.28121,6.15824,-2.05487,-11.82322,-2.10647,5.36558,-4.60609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
27,192.0,2022-02-26,12:50:50.69,4.0,1.0,"Buchan, Nathan",1000121377.0,Left,RED_UNI,"Bedrosian, David",1000115604.0,Left,POM_COL,Undefined,6.0,Bottom,1.0,0.0,0.0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0.0,0.0,,66.4522,3.397195,0.44515,2179.079959,328.011111,5:00,5.54782,-1.739,5.31431,-82.08878,-17.21769,12.00465,1.8994,-0.3208,61.44493,-11.42072,2.581667,0.579692,,,,,,,,,,,,-5.89355,-9.04079,1.68956,50.0,5.79589,-1.15374,-96.44837,3.26726,-5.52807,15.59057,-40.65419,POM_COL,RED_UNI,PomonaPitzer,D3,Team,20220226-PomonaPitzer-1,c8843d50-9745-11ec-a966-b1784989f2b6,65.02154,,,5.00728,,,,,,,12d2694a-6386-434a-820d-fbe70dd9fffe,2022-02-26,20:50:50.69,2022-02-26T12:50:50.6998636-08:00,2022-02-26T20:50:50.6998636Z,,v3,POM_PIT,,,"Brumbaugh, Matthew",1000121383.0,Right,RED_UNI,16b4063f-d666-4b24-87e2-30be70676d69,55.19184,-97.284,7.79529,5.56238,5.44625,-20.3271,1.74346,-0.85744,-2.76404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
